Job Title,Company Name,Salary Min,Salary Max,Location,Experience Level,Contract Type,Contract Time,Created,Description,Skills,Source Platform,Search Title
Senior Big Data Engineer,Highmark Health,87741.37,87741.37,"Wake Island, Honolulu",,,,2025-10-22T19:22:21Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,97634.95,97634.95,"Bonnie, Utah County",,,,2025-10-22T19:29:21Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,92083.62,92083.62,"Des Moines, Polk County",,,,2025-10-22T15:24:47Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,90272.59,90272.59,"Phoenix, Maricopa County",,,,2025-10-22T19:30:44Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,96734.63,96734.63,"Topeka, Shawnee County",,,,2025-10-22T19:26:16Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,117300.57,117300.57,"Grandview Heights, Franklin County",,,,2025-10-22T19:32:34Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,117509.95,117509.95,"State House, Lancaster County",,,,2025-10-22T19:25:30Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,89463.29,89463.29,"Boston, Suffolk County",,,,2025-10-22T19:30:40Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,116409.27,116409.27,"Uptown, Marion County",,,,2025-10-22T17:18:29Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,106074.46,106074.46,"Five Points, Wake County",,,,2025-10-22T19:32:20Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,92926.64,92926.64,"Montpelier, Washington County",,,,2025-10-22T19:53:23Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,99898.27,99898.27,"Carson Mall, Carson City",,,,2025-10-22T19:28:16Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,93647.44,93647.44,"Boise, Ada County",,,,2025-10-22T19:40:15Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,98257.7,98257.7,"Nashville, Davidson County",,,,2025-10-22T19:31:58Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,111728.48,111728.48,"Glendale, Denver",,,,2025-10-22T19:29:52Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
